date,user,text
2021-04-29 16:38:13,TOOcookie4YOU,@JoeBiden Make QQQJ go up pls. Thanks
2021-04-29 16:38:13,isascherry,@JoeBiden so true bestie
2021-04-29 16:38:06,DEPinkowski,@JoeBiden So incredibly proud to call you Mr. President! America loves you Joe Biden. ❤️
2021-04-29 16:38:03,laattaanita1,@JoeBiden Bonanza🎶🎶⚘
2021-04-29 16:38:01,anderzijds140,"@JoeBiden Well done Sir 💐. Stay healthy and do continue. 
Great to see you in Europe this June, welcome!"
2021-04-29 16:38:00,CoachKenyaS,"@JoeBiden That's all fine and dandy but I'm still waiting on an executive order for African-Americans. You mentioned systemic racism yet no answer for it.  Mentioned #GeorgeFloyd yet blacks are being pulled over ""for driving in the 5 miles under the speed limit,"" some still being killed..."
2021-04-29 16:37:53,meek_flexin,@JoeBiden Respectable 🤟🏽
2021-04-29 16:37:50,FlowGenetic,@JoeBiden 👍🇩🇪
2021-04-29 16:37:47,candy_morin2,@JoeBiden The price of food and toilet paper is going up and up we will not be able to buy the things we need to live more less eat
2021-04-29 16:37:46,Pharaoh16257335,"@JoeBiden Joe, I wasn't your biggest fan, but you're doing pretty good! https://t.co/sO7YwBk7Kb"
2021-04-29 16:37:46,RichaSh65625737,@JoeBiden https://t.co/TE1U2YHAKQ
2021-04-29 16:37:40,primrose1508,"@JoeBiden It seems 2 people  wrote #TimScott reply.
The first part about his life story of being poor &amp; stopped by police while being black, seemed written by him. Then some white Senator wrote the rest about socialism &amp; no racism in America.
His story was the result of racism!
Hypocrites!"
2021-04-29 16:37:27,RZG2020,@JoeBiden Brother back on track? Track to where ?? Haven’t you seen the amount of crap you plan to implement ? Putting those absurd taxes on the rich will eventually trickle down to us middle class ! Learn economics . Can’t believe we got this inept guy as president .
2021-04-29 16:37:19,RSMcCullough,@JoeBiden This has been the Republican playbook for the past 4 years - blame the other side for the behavior you’ve been guilty of.
2021-04-29 16:37:16,Sugar__Lumps,"@JoeBiden Thank you, Mr. President.❤️"
2021-04-29 16:37:15,djbroid,@JoeBiden needed right back whole world with my homeland #india ❤️🙌🙌🙏🙏🙏🙏🙏🙏sirji https://t.co/FpuXfIU1BR
2021-04-29 16:37:12,spookytimecat,@JoeBiden Student loan forgiveness ?
2021-04-29 16:37:10,WardellsBurner1,@JoeBiden Pardon yb then we’ll talk
2021-04-29 16:37:09,pigmaher,@JoeBiden 😍😍😍
2021-04-29 16:37:06,McGuinnessGirl,@JoeBiden Please order meaningful student loan debt relief?
2021-04-29 16:37:06,PrisonguardGino,@JoeBiden Der Der Der Der Der Der…
2021-04-29 16:37:05,JeremiahCarpe20,@JoeBiden Go ahead and drop another stimulus package too
2021-04-29 16:37:01,glenn76833403,"@JoeBiden Great speech last night!
One of hope, strength, and foresight.
A unifying speech, without a divisive word to be found."
2021-04-29 16:37:00,Edsren,@JoeBiden Keep up the great work Mr. President! Thanks
2021-04-29 16:36:59,CoachA60,@JoeBiden Operation Warp Speed worked.
2021-04-29 16:36:55,reshamm,@JoeBiden Release patents for vaccines for the rest of the world.
2021-04-29 16:36:38,rustyspike1,@JoeBiden That’s a joke right?
2021-04-29 16:36:35,NurseMerk,@JoeBiden I can’t get behind someone who separates families and keeps kids in cages sorry Joe...
2021-04-29 16:36:33,AKhlark,"@JoeBiden Now, maybe stop your vaccine hoarding?"
2021-04-29 16:36:29,rdeets,"@JoeBiden ALL ABOARD THE BIDEN TRAIN!

Choo choo mother fuckers! https://t.co/4vxW0U2qbY"
2021-04-29 16:36:19,gauravgarje,"@JoeBiden Atleast ""The Lies"" have stopped in the USA. We in India still have about  3.5 Years of Fake news and Lies left to suffer.."
2021-04-29 16:36:16,may_sobrane,@JoeBiden Abre as fronteiras!!!
2021-04-29 16:36:14,ryandvorak8,@JoeBiden Pathetic
2021-04-29 16:36:13,jim_meo,@JoeBiden Only took $2 trillion and and vaccine that was handed to you
2021-04-29 16:36:10,Diamond133781,@JoeBiden i think you should push your nuclear fleet for reaching climate goals Mr. Biden.
2021-04-29 16:36:07,teesmiley3,"@JoeBiden This is what Ronald Reagan did, people cheered this actor! He ruined the working class people! https://t.co/yJ2fftJsKu"
2021-04-29 16:36:05,MushieMary,@JoeBiden I love you Joe Biden. I have no doubt you have many souls working with you to move humanity ever closer to LOVE and Peace will result. I know when you are able to still your mind and be in all the love of the universe you will hear The Creator. Love to Jill ❤️
2021-04-29 16:36:00,RonchiRodrigo,@JoeBiden Go Trump
2021-04-29 16:35:50,stockfish76,@JoeBiden https://t.co/9NeFoM24bI
2021-04-29 16:35:50,SuchitraPai1,@JoeBiden Yeah! We hv proof 😂😂 https://t.co/sxTpln2e38
2021-04-29 16:35:46,Johnny97078960,@JoeBiden Thank you MR President
2021-04-29 16:35:40,caikovisky,"@JoeBiden Teu cu, meu país tmb é america e aqui ta do mesmo jeito"
2021-04-29 16:35:39,doyoulife,@JoeBiden 👍
2021-04-29 16:35:36,888_nid,@JoeBiden Are we Mr. Biden? Are we? You made LOTS of promises and we still have yet to see you make good on any of them🤔
2021-04-29 16:35:33,IamSalmz,@JoeBiden The @nyknicks are winning! It’s working! 😂
2021-04-29 16:35:32,jaso9258,@JoeBiden To go straight to hell...
2021-04-29 16:35:31,GreenHulk23,@JoeBiden Thank you for all your hard work. You truly are a blessing to all of us. 😎
2021-04-29 16:35:25,MajSmartass,@JoeBiden If by track you mean the highway to hell. Thanks for fucking us Joe.
2021-04-29 16:35:15,grammysan09,@JoeBiden Each day a success. Working for all Americans. 👏🏽🎶🤎
2021-04-29 16:35:14,chrisgalea,@JoeBiden Thank you!
2021-04-29 16:35:13,realmanofgenius,"@JoeBiden Why do you keep pitting people against each other based on class, race, and socioeconomic status?"
2021-04-29 16:35:09,randomth0ughtz,@JoeBiden Back on track ??? 🥴 https://t.co/tqug8ujoYS
2021-04-29 16:35:09,Sarpong85080117,@JoeBiden 💥❤
2021-04-29 16:35:08,LusunguMubofu,@JoeBiden Lol
2021-04-29 16:35:04,Niteshmhow,@JoeBiden hello sir with due respect just want to ask you how much vaccine do you have in ready to dispatch stock if our govt wanna purchase it from your country
2021-04-29 16:35:01,CaptainKipkorir,@JoeBiden Keep doing
2021-04-29 16:35:00,yuvraaj17feb,@JoeBiden Oww Really?
2021-04-29 16:35:00,pesandarisurgaa,@JoeBiden buy bitcoin now ...!
2021-04-29 16:34:56,andrewlangan1,@JoeBiden No thanks to you and the extreme liberal and poor policies of your administration.  Just an awful first 100 days. Sad.
2021-04-29 16:34:55,BeastModeLAHawk,@JoeBiden What about the Border CRISIS since you and your administration took over? Or the potential war with Russia and China.
2021-04-29 16:34:55,NurseAubrey11,@JoeBiden Thank you! 💝
2021-04-29 16:34:51,hrddonna,@JoeBiden Joe we are going backward!!!!
2021-04-29 16:34:50,70Tetelestai,@JoeBiden Zzzzzz....we are awake Joe.
2021-04-29 16:34:47,CloudsSolace,@JoeBiden Does this guy even know what year it is?
2021-04-29 16:34:47,KlausDesign_,@JoeBiden Don't forget to hand Google over to Huawei 🌚
2021-04-29 16:34:46,RqaqytoDfgpYopn,@JoeBiden ㅉㅉ
2021-04-29 16:34:38,Todd26586672,@JoeBiden Ty Joe.
2021-04-29 16:34:37,MaciJ_,@JoeBiden you call this back on track?
2021-04-29 16:34:36,OnceMerc,@JoeBiden People in this thread melting down bc 85% of America liked the speech and bidens approval is higher than trumps ever was. https://t.co/0QKOKGUd0A
2021-04-29 16:34:34,RqaqytoDfgpYopn,@JoeBiden 니 애미 대가리애 총맞고 뒤진거 모르냐? ㅋㅌㅋㅋ
2021-04-29 16:34:30,siriusmn,@JoeBiden Keep on pushing the neanderthals into the light!  PLEASE!  I have so much hope for our future under your leadership!
2021-04-29 16:34:27,ReaperKat,@JoeBiden Thank you President Biden
2021-04-29 16:34:25,yuvraaj17feb,@JoeBiden Seriously?
2021-04-29 16:34:21,shockwaveUSA,@JoeBiden Oh Joe Biden you just called for a raid on one of the greatest patriot Americans Rudy Giuliani are you trying to start a war with the American people I believe you may be
2021-04-29 16:34:14,RqaqytoDfgpYopn,@JoeBiden 난 니가 총맞고 뒤졌으면 좋겠어 니 애미처럼
2021-04-29 16:34:12,DVF52805892,@JoeBiden Absolutely...I supported my fellow Americans by getting the J&amp;J on March 12th.  Mr. President...THANK YOU for your leadership!
2021-04-29 16:34:09,BrewahAlbert,@JoeBiden Thank you president
2021-04-29 16:34:06,omsmistry,@JoeBiden Does that mean any good for a student opting to study business in usa? asking for a friend..!😉
2021-04-29 16:34:05,MckibbenJosh,@JoeBiden This tweet just goes to show us all that @JoeBiden has dementia.🤦🏼‍♂️
2021-04-29 16:34:02,Xu35402749,@JoeBiden 100 days of lies. Take off the stupid mask and win a real election.
2021-04-29 16:34:01,America98469536,"@JoeBiden We know it was Warp Speed that got the vaccine not Joe Biden, we know that Trump already reformed the VA healthcare not Joe Biden. 100 days sitting in a chair doesn't change that!"
2021-04-29 16:34:00,adnildyob,@JoeBiden We are! #BuildBackBetter Thank you @POTUS for taking the lead. https://t.co/H2wLsHGxlc
2021-04-29 16:33:58,Robert_V_Schuh,@JoeBiden @ThomasKW3 I wish we could change our government in Austria also to a better one 👍
2021-04-29 16:33:57,RqaqytoDfgpYopn,@JoeBiden 죽어
2021-04-29 16:33:56,tyrtleyt,@JoeBiden Your hot sexy face makes me wanna cream
2021-04-29 16:33:53,RqaqytoDfgpYopn,@JoeBiden 죽어 병신아
2021-04-29 16:33:45,GeorgianaBalan9,@JoeBiden America was on the RIGHT TRACK WITH PRESIDENT TRUMP! Now it’s going down hill with you! @WhiteHouse @KamalaHarris
2021-04-29 16:33:45,pouria_amir,@JoeBiden 🤞🏻
2021-04-29 16:33:45,RqaqytoDfgpYopn,@JoeBiden 이 병신새끼야 나가 주겅1
2021-04-29 16:33:44,CoquimboJoe,@JoeBiden Seems like you’re putting us on the Soviet track.
2021-04-29 16:33:44,Mroberts164,@JoeBiden 100 days in and you still owe me $600
2021-04-29 16:33:44,iamhamza__10,@JoeBiden @ElonsWorld #Trump2024
2021-04-29 16:33:40,Maesterr_piyush,@JoeBiden Trump is my President u go back
2021-04-29 16:33:40,YourBrightLord,"@JoeBiden Talk is cheap.. the only good democrat was JFK. He was a great and brilliant man, Kennedy proved his greatness by something he said in his speeches. 

He was never willing to dehumanize the father’s and sons who very well could have someday taken up arms against America."
2021-04-29 16:33:40,ksl1437,@JoeBiden Thank you!
2021-04-29 16:33:31,RqaqytoDfgpYopn,@JoeBiden 야 씨발아 야
2021-04-29 16:33:27,iamhamza__10,@JoeBiden @ElonsWorld @JoeBiden was in office 8 years with Obama and nothing happened and people expect “change” now? What a JOKE
2021-04-29 16:33:23,DrAbdul89744019,@JoeBiden Shameful disgust disgrace
2021-04-29 16:33:17,MattTurk8,@JoeBiden Great joke!😂👍
2021-04-29 16:33:15,RqaqytoDfgpYopn,@JoeBiden 생긴 것도 좆같이 생겨서
2021-04-29 16:33:10,1F4RT3D,@JoeBiden ...
2021-04-29 16:33:02,RqaqytoDfgpYopn,@JoeBiden 개 씨발련은 도움이 안돼요 병신이
2021-04-29 16:33:01,Donohuc,"@JoeBiden There are good and bad people in every profession law enforcement included. As a country we need to keep and honor the good cops and not lump them all together. Revamp policy, retrain as needed. Cops are also someone's child. Punish the bad but protect the good ones we need them."
2021-04-29 16:33:01,tuckfrump8645,@JoeBiden @bluvelvet1122 You are the best vote I’ve ever casted. Thank You Mr President.
2021-04-29 16:32:59,Theowizfem,"@JoeBiden Mr. President, thank you for laying out a clear and coherent plan!"
2021-04-29 16:32:58,Adrian_RHLM_01,@JoeBiden $SHIBA 🚀🔥
2021-04-29 16:32:57,ALICEPE65918890,@JoeBiden @potus METELE JOE!!!!
2021-04-29 16:32:56,124970MeV,"@JoeBiden Congrats, Mr. President"
2021-04-29 16:32:56,ML3democrats,@JoeBiden America is back 🇺🇸
2021-04-29 16:32:54,Mom1nterrupted,@JoeBiden Yeah on track to full blown chaos! But that’s the plan tho right guys?!
2021-04-29 16:32:52,iwashudry,"@JoeBiden Yes we are!

Thank you.  :)"
2021-04-29 16:32:50,CJBovee63,@JoeBiden Let’s work on this also. https://t.co/yn4v5VgmAR
2021-04-29 16:32:50,TIRTHABDHAMALA,@JoeBiden See the stock market today
2021-04-29 16:32:48,tammyernestine,"@JoeBiden Your ruined our country 😒 
Its very clear you DON'T care about White Americans! And you love Black Americans and all other countries besides ours!
YOU USED TO LOVE AMERICANS ... WHAT HAPPENED???"
2021-04-29 16:32:44,GattorBate,@JoeBiden I really really like you and I think you are doing one hell of a great job! Keep up the good work!
2021-04-29 16:32:41,BitcoinFudgel,@JoeBiden Everything is the same. People just stopped talking about Trump
2021-04-29 16:32:40,D_Liberal_D,"@JoeBiden Thank you, President Biden!"
2021-04-29 16:32:40,Tititomi21,@JoeBiden Yeah we are!!
2021-04-29 16:32:33,IsaacMolina_15,@JoeBiden Well done POTUS💪🏽🙏🏽
2021-04-29 16:32:31,TSGcast,@JoeBiden Riiiiiight....
2021-04-29 16:32:27,RqaqytoDfgpYopn,@JoeBiden 그냥 나가 뒤져 씨1벌창년아 ㅋㅋㅋ
2021-04-29 16:32:22,davidmweissman,@JoeBiden Thank you my President.
2021-04-29 16:32:20,soclist_smjwadi,"@JoeBiden Weldone
Congratulations
 जल्द ही हमारा भारत देश भी
बैक on track पर। आएगा"
2021-04-29 16:32:12,bhmulder,@JoeBiden Keep on trucking! You are doing good mr Biden!
2021-04-29 16:32:10,Princew70570067,@JoeBiden Biden to the world
2021-04-29 16:32:01,eldarka666,"@JoeBiden Mr. President, if you're not a racist, for what reason you say #BlackLivesMatter instead #HumanLivesMatter? Because the last time I check the non-white people belongs to the Homo Sapiens race too. So treating them like something difference
to defend them is no less racist..."
2021-04-29 16:31:59,Gabriel15184745,@JoeBiden Herzlichen Glückwunsch für tolle 100 Tage. Ich wünsche ihnen viel Erfolg für die nächste Zeit und hoffe sie können soviel Ideen wie möglich auch durchsetzen. 👍😊
2021-04-29 16:31:57,scjr14312,"@JoeBiden A president who doesn’t tweet, golf incessantly is actually making a difference. Who would of thought it, eh? #ThankYouPresidentBiden"
2021-04-29 16:31:55,tracey_burk,@JoeBiden Are you serious right now? Everyone in that huge room last night were fully vaccinated and still wearing masks! Some had 2 on 🤦‍♀️This is insane!! And...They’re paying people to stay home when employers are hurting for help! People don’t do it. They want you to depend on them
2021-04-29 16:31:46,Marchyecilam,@JoeBiden Cancel student debt Joe
2021-04-29 16:31:45,doubledweb,@JoeBiden https://t.co/u1G69vJzM3
2021-04-29 16:31:45,aragorn4prez,@JoeBiden Bro laugh the fuck out loud “getting back on track”. This is a fucking train wreck.
2021-04-29 16:31:36,ReThePixie,@JoeBiden Why those kids still in cages though
2021-04-29 16:31:35,lewylewa,@JoeBiden Mr President you’ll derail the train off the track.
2021-04-29 16:31:34,andrefcasimiro,@JoeBiden obrigado joe
2021-04-29 16:31:26,HtownJW,@JoeBiden Thank you for bringing our country together
2021-04-29 16:31:26,Ian_Mortensen,@JoeBiden https://t.co/E6lSRNFkTj
2021-04-29 16:31:19,callahan_lj,@JoeBiden Yes thanks to Trump all these accomplishment are and were set to happen because of Trump. Vaccines ect . Do a good think make a bill without pork.
2021-04-29 16:31:15,Subasescrum,@JoeBiden https://t.co/uuaeqVc0ib
2021-04-29 16:30:59,fairness2all,@JoeBiden no doubt.
2021-04-29 16:30:59,Esneda74297127,@JoeBiden Yes my president 🙏🙏🙏👏👏👏👏🙏
2021-04-29 16:30:52,abbaskins,@JoeBiden That’s precisely the fucking problem.
2021-04-29 16:30:49,NilsKrg05829723,@JoeBiden 💉💪
2021-04-29 16:30:43,luzpatriciaram5,@JoeBiden Excellent thank you
2021-04-29 16:30:43,nonesweetts,@JoeBiden We hope so..
2021-04-29 16:30:41,Niffer_Jenn,"@JoeBiden I just got back from getting my second vaccine shot.  Apparently side effects include crying with relief and happiness on the way home.  Thank you, Joe and Kamala, for everything you're doing to get the vaccine to everyone!"
2021-04-29 16:30:38,Neena27,@JoeBiden Thank you
2021-04-29 16:30:38,dreakky,@JoeBiden POGGERS
2021-04-29 16:30:37,loveyoneighbor,"@JoeBiden Focus on bigger picture problems of inflation, shortages, tariffs and the massive National Debt. The Outdated tax code needs to be overhauled. #fairtax  https://t.co/lUR6ZxPnEW"
2021-04-29 16:30:37,WarnockWarrior,@JoeBiden https://t.co/AY0KOn30Kw
2021-04-29 16:30:31,ERICLOV65759008,@JoeBiden Hello 👋
2021-04-29 16:30:26,starksjo77777,@JoeBiden 🙏🏽👏🏼
2021-04-29 16:30:26,StevoB01,@JoeBiden 👏👏👏👍
2021-04-29 16:30:19,Shoyan33693159,@JoeBiden Finally
2021-04-29 16:30:17,F3_Madison,@JoeBiden America is getting back on track despite you and your administration’s efforts
2021-04-29 16:30:13,WarnockWarrior,@JoeBiden https://t.co/kMM1IyjowD
2021-04-29 16:30:10,itsvvtweet,@JoeBiden Great job Mr. President! A change that america will never forget.
2021-04-29 16:30:05,GhulamM19481367,@JoeBiden Doing great for the people and country and for whole Humanity. Stay blessed.
2021-04-29 16:30:04,Hwintery,@JoeBiden https://t.co/xEjCp4KWAP
2021-04-29 16:30:03,Rsmehra__881,@JoeBiden Mooj kar Di mojj
2021-04-29 16:30:00,Orion1557,@JoeBiden Send a fourth stimulus check -- or checks: I want stimulus checks
2021-04-29 16:29:52,dickdickersoned,@JoeBiden When is China gonna invade?
2021-04-29 16:29:50,RizzChohan,@JoeBiden Please #free_innocent_aafia
2021-04-29 16:29:48,WarnockWarrior,@JoeBiden https://t.co/COfc6bfmpk
2021-04-29 16:29:46,baschreiber,@JoeBiden Right word back on track. You put the train back on the rails. Last guy derailed it! TY
2021-04-29 16:29:41,WarnockWarrior,@JoeBiden https://t.co/Yp1ItjOppU
2021-04-29 16:29:33,Michael99917232,@JoeBiden After being so far off the rails it’s an amazing accomplishment. But there is still more work to do. I have confidence in the Conductor and Engineer.
2021-04-29 16:29:31,teesmiley3,@JoeBiden Please don’t forget about student loan debt!
2021-04-29 16:29:30,bostonshrimp69,@JoeBiden Back to this ratio.
2021-04-29 16:29:29,Negriz89,@JoeBiden What about the immigration reform to help DACA recipients???
2021-04-29 16:29:25,TabreshaL,@JoeBiden Let’s move beyond where we were and cancel student loan debt.
2021-04-29 16:29:18,HEKire1,"@JoeBiden 100 days in and we are bombing syria, we are creating a new cold war with Russia and China. 100 days in and we have a crisis at the border, where there are detention camps of children, something that Trump ended in his presidency,"
2021-04-29 16:29:12,mamalopez23,@JoeBiden Really?  Then why are so many business closing due to lack of employees?
2021-04-29 16:29:11,gente_en_punto,@JoeBiden Women can no longer find good men so their offsprings want to marry the government ~ Joe Biden's  America
2021-04-29 16:29:10,WarnockWarrior,"@JoeBiden 📺'Say Something' 

A message to America from Democracy 🇺🇲

🎥Martin @Politicsrus4

#SaySomething #GodBlessAmerica 

Sound up 🔊 🔊
https://t.co/5pEBFdRI0J"
2021-04-29 16:29:10,viveksrijan,@JoeBiden God bless America.
2021-04-29 16:29:05,markslaight1,@JoeBiden https://t.co/8r8kfgAaZA
2021-04-29 16:29:03,muratde91210318,"@JoeBiden After 98 day very bad ideas from Mr Joe Biden.
Good days sir.
May be after 100 years."
2021-04-29 16:29:01,Alison8675309,"@JoeBiden We've always been on track, just moving in reverse."
2021-04-29 16:29:01,WarJones80,@JoeBiden thank you trump!  #OperationWarpSpeed
2021-04-29 16:28:58,shedolfan,"@JoeBiden Yes we are, thank you so much Mr Trump!!"
2021-04-29 16:28:56,benbrown3882,@JoeBiden Have you forgotten America was booming and wages were rising before Covid-19. You just need to get out of the way.
2021-04-29 16:28:53,Papaya75598346,@JoeBiden 😴😴😴😴
2021-04-29 16:28:45,ASDemiralp,@JoeBiden It is not true: https://t.co/uKaA7Pu4eS
2021-04-29 16:28:40,DennisG96756702,@JoeBiden https://t.co/wEL6ahrUSr
2021-04-29 16:28:40,xanimalsCo,@JoeBiden Stfu bitch
2021-04-29 16:28:36,0327UnoDos,@JoeBiden sana all😢😢
2021-04-29 16:28:35,marlowe_edward,@JoeBiden America was greater under President Trump on any given day.
2021-04-29 16:28:33,dori_ie,"@JoeBiden You DID GREAT... but America is not going to be on track, if other countries are not! We are not and do not want to be isolated from the world!"
2021-04-29 16:28:33,goldencoin19,@JoeBiden #NotMyPresident
2021-04-29 16:28:30,FreedomFred1776,@JoeBiden How would you to have my true American balls in your face? How’s that for 100 days in
2021-04-29 16:28:28,kutunoko1,@JoeBiden America😃 https://t.co/LI1kQ8yaCj
2021-04-29 16:28:24,marcoeffe12,@JoeBiden reopen the border with Europe pls
2021-04-29 16:28:22,Ler_Bates,@JoeBiden You're not paying attention half the country hates everything that you're doing the other half are misguided and civil war is still on the rise because of you
2021-04-29 16:28:19,CFis1967,@JoeBiden Well done 😀👍
2021-04-29 16:28:19,WTFISGO19237595,"@JoeBiden Get that border issue under control, promote equality, expand healthcare coverage,  protect the homeland and responsibly spend our tax dollars and you'll be golden."
2021-04-29 16:28:18,Txko2sday,@JoeBiden And you didn’t do half of the shit you promised
2021-04-29 16:28:10,Hwintery,@JoeBiden https://t.co/IPrTtGnmyY
2021-04-29 16:28:09,AnnevanLeur,"@JoeBiden Please, Mr. President, get rid of DeJoy.  He's currently threatening to eliminate MORE postal sorting centers.

https://t.co/KiN2r4dtlo"
2021-04-29 16:28:07,RobertEddyRich,"@JoeBiden Excellent message, speech, and plan. Support and grow the middle class. Education for children and community college for youth and adults. Increased health care access, green infrastructure, advance technology, support for families. This is building for tomorrow. Well done !"
2021-04-29 16:28:04,ledsjam_trump,@JoeBiden https://t.co/JV0Uc05TiO
2021-04-29 16:28:04,marcolinocrvg,@JoeBiden 👍🏻
2021-04-29 16:27:58,moonman_inc,@JoeBiden America: https://t.co/hJ5flWuokA
2021-04-29 16:27:55,JustTrumpThing2,@JoeBiden The road to hell is paved with good intentions
2021-04-29 16:27:54,RedDrag57162844,@JoeBiden I glanced over this tweet to read a @stone_toss comic and I'm a happier person for doing so.
2021-04-29 16:27:52,BabwineM,"@JoeBiden En RDC, on attend toujours la livraison de nos maisons préfabriquées 💔🥵"
2021-04-29 16:27:52,evanslibs4ever,@JoeBiden 🎶Ain't No Stoppin' Us Now🎶#ThankYouJoe
2021-04-29 16:27:49,Hwintery,@JoeBiden https://t.co/aLo3ljRdQ5
2021-04-29 16:27:43,2h4hwPDQMpIjjEZ,@JoeBiden Ой а кто это у нас тут такой проснулся ? Байден убийца !
2021-04-29 16:27:41,paragraphss,@JoeBiden holy fuck these comments are aids
2021-04-29 16:27:40,LionheartSqual2,@JoeBiden 100 jours de honte pour l’Amérique avec un tricheur comme vous qui dit que les blancs sont racistes
2021-04-29 16:27:40,Collinwmorgan,@JoeBiden You suck
2021-04-29 16:27:39,akinsile3,@JoeBiden Yes we all know you are for the betterment of our nation
2021-04-29 16:27:34,Indepen01830867,@JoeBiden https://t.co/RneseYsQql
2021-04-29 16:27:34,SayingwhatU,"@JoeBiden My 3 week year old was watching and told me, ""So far from my understanding of the previous administration, Joe is by far a breath of fresh air"" And had a tear down his right cheek as exclaimed ""He is my hero"". Still remember the day he was born and said he just wanted ""Fweedom"""
2021-04-29 16:27:31,hamlin_kenny,@JoeBiden Amen brother.
2021-04-29 16:27:25,yede_log,@JoeBiden ओके बुढऊ
2021-04-29 16:27:24,jerrygman,@JoeBiden A track to destruction
2021-04-29 16:27:22,biden73471165,@JoeBiden A true love story https://t.co/aeKtRGfIdX
2021-04-29 16:27:11,DrNaserBaha1,@JoeBiden Wish you more success
2021-04-29 16:27:09,FabioDeMichele4,@JoeBiden Mannace i vaccini...
2021-04-29 16:27:07,Daf63Faulkner,@JoeBiden BS
2021-04-29 16:27:07,hwQBWsHiHr7X1an,@JoeBiden very good（Ding内锅沸）
2021-04-29 16:27:02,boethius477,"@JoeBiden Great speech last night, Joe! Thank you."
2021-04-29 16:27:00,bwco,@JoeBiden You had a lot to do cleaning up Trumps mess.
2021-04-29 16:26:59,Bilal75502040,@JoeBiden A group of 12 rookie foot lieutenants will transfer us money for al-pedestal bases.
2021-04-29 16:26:57,Jaskaran92Josan,@JoeBiden Modi should learn from your country
2021-04-29 16:26:55,maxjax191,@JoeBiden Great speech 🎤
2021-04-29 16:26:54,Knucklehead115,@JoeBiden Inflation! Rising drug prices! Gas prices doubled! Yep back on track alright.
2021-04-29 16:26:53,DayoThomas,"@JoeBiden Before your Re-Election, I’d have become a US Citizen, so I can Keep the #BidenHarris Movement going ! 👌✌️👍💪🙌"
2021-04-29 16:26:52,moonbuggy36,@JoeBiden 🙌
2021-04-29 16:26:48,NikkhahTourage,@JoeBiden https://t.co/CwdCzOL5hu
2021-04-29 16:26:47,truebloodnet,@JoeBiden Good job. Keep it up.
2021-04-29 16:26:45,michaelking35,@JoeBiden Yes
2021-04-29 16:26:41,ratnu_bharti,@JoeBiden But india 365 days in getting back on track 😭😭😭
2021-04-29 16:26:38,stoppinitnow,"@JoeBiden It is, thank you Mr. President. Wow, I haven’t called anyone that in about 4 years."
2021-04-29 16:26:34,M10Mudo,@JoeBiden Somewhere in USA 😂😂😂😂😂😂 https://t.co/pwEYGpLpY6
2021-04-29 16:26:31,Sheryl1003,@JoeBiden More like detailed 🙄
2021-04-29 16:26:31,JCinepinions,@JoeBiden lol
2021-04-29 16:26:30,Tekawitha4,@JoeBiden @POTUS I know you’re very busy man when you get a minute would you please give me a call I really need your help
2021-04-29 16:26:27,ZNWOpkSCoAIsm0K,"@JoeBiden その通り！
トランプ政権順調です！"
2021-04-29 16:26:25,dealzwitha,@JoeBiden I could have named that tune in 75 days and $2 trillion. Anyone beat that?
2021-04-29 16:26:23,Anticlassist,@JoeBiden So how are we on track if min wage isn't done?  Taxes aren't being raised and your proposal for  infrastructure was 1/4 the size it should be... And you still aren't doing anything about the Yemen genocide.
2021-04-29 16:26:18,MuthomiMuchena,"@JoeBiden Waive the vaccine patents, fund vaccine distribution worldwide.

Lives are on the line. We need more vaccines in Africa  Middle east and Caribbean"
2021-04-29 16:26:18,Suhas56358759,@JoeBiden 👍🌹🌹
2021-04-29 16:26:11,thenorth4theeu,@JoeBiden Pity the UK is still floundering around in the populist mire!
2021-04-29 16:25:57,ElijWarner2,@JoeBiden And you still ain't done not one thing for black ppl despite telling us we weren't black if we ain't vote for u
2021-04-29 16:25:53,terbenmeg50,@JoeBiden @Andrew_S_Hatton Come to the UK Joe and sort out our corrupt government.
2021-04-29 16:25:47,goofboat,@JoeBiden What happened to that no deportations in the first 100 days bro
2021-04-29 16:25:46,GJerzy,"@JoeBiden bravo , good day"
2021-04-29 16:25:45,hausofdecay,@JoeBiden Can we ask for a brazilian intervention pls? lol
2021-04-29 16:25:45,UmarIG1,"@JoeBiden Please Sir, help us help our county with your soldier, to stop this bleeding, and killing innocent people.💌🙏🏼"
2021-04-29 16:25:44,MikeMcartyglass,@JoeBiden https://t.co/a5smIYfMIm
2021-04-29 16:25:36,FrankM63833428,@JoeBiden President Joe Biden needs to make sure Hitler Trump and his entire family are arrested and LOCKED UP FOR LIFE.
2021-04-29 16:25:35,gman19720,@JoeBiden Says who ? You ? You lie pudding brain !
2021-04-29 16:25:34,RedWhtBlue,"@JoeBiden @HessomRoxanne Trump played close to 300 rounds of golf during his 4 years playing ""president"". Nice to have someone who has an interest in governing."
2021-04-29 16:25:34,die_apodiktik,@JoeBiden It must first get back on it‘s feet. https://t.co/hER0hlauoo
2021-04-29 16:25:34,RV90974901,@JoeBiden https://t.co/aTx3STgK9A
2021-04-29 16:25:30,ron_yapo,"@JoeBiden Viva Biden!! Look at the tremendous work he has done for our borders. His Foreign policies have world leaders on their knees beckoning for his words of magnificent advice. Sir you are a man of utmost🤣integrity, a man of his😝word.
Yet, it's the worst Address To Congress. https://t.co/nNPmnWkVO8"
