date,user,text,retweets,favourites
2021-01-21 06:25:16,JoeBiden,"RT @WhiteHouse: We are currently facing four converging crises — COVID-19, the resulting economic crisis, climate change, and racial inequi…",7815,0
2021-01-21 06:24:59,JoeBiden,RT @POTUS: Wearing masks isn't a partisan issue — it's a patriotic act that can save countless lives. That's why I signed an executive orde…,42003,0
2021-01-20 21:19:45,JoeBiden,RT @POTUS: The time to move forward is now. https://t.co/IrUUu0bxGO,70145,0
2021-01-20 17:58:53,JoeBiden,"RT @POTUS: There is no time to waste when it comes to tackling the crises we face. That's why today, I am heading to the Oval Office to get…",76436,0
2021-01-20 17:55:22,JoeBiden,"Now the real work begins, folks. Follow along at @POTUS as we build back better. https://t.co/fHViqSqwp2",62508,890293
2021-01-20 15:46:00,JoeBiden,"I love you, Jilly, and I couldn’t be more grateful to have you with me on the journey ahead. https://t.co/V4GUXAKSKg",63046,946565
2021-01-20 14:58:21,JoeBiden,"Today, we begin anew. Tune in for #Inauguration2021. https://t.co/HxfU8q5riA",39267,322915
2021-01-20 14:20:00,JoeBiden,It’s a new day in America.,505012,4187741
2021-01-20 03:20:00,JoeBiden,"Tonight, in Washington, D.C. and across the nation, we came together to honor the over 400,000 Americans we’ve lost to COVID-19. The last year has tested us in unimaginable ways, but now it’s time we begin to heal and overcome — together. https://t.co/DuWhN1xjNO",50089,571435
2021-01-20 02:00:00,JoeBiden,"We don’t have a second to waste when it comes to tackling the crises we face as a nation. That’s why after being sworn in tomorrow, I’ll get right to work. https://t.co/QBrS17mle8",7439,83088
2021-01-19 22:09:53,JoeBiden,"Join us for a national moment of unity and remembrance in honor of the 400,000 Americans we’ve lost due to COVID-19. https://t.co/0BW7AQLxUx",9353,76951
2021-01-19 20:39:00,JoeBiden,"Next stop: Washington, D.C. https://t.co/oW0C4LQVBf",46842,601683
2021-01-19 18:37:39,JoeBiden,I’m in Delaware for one final event before I head to Washington for tomorrow’s inauguration. Tune in. https://t.co/YnEMiqhhDE,8329,96135
2021-01-19 18:12:15,JoeBiden,"RT @BidenInaugural: Only ONE day until we can call @JoeBiden and @KamalaHarris President and Vice President

You don’t want to miss out on…",21048,0
2021-01-19 03:14:00,JoeBiden,"There’s no more fitting way to honor the legacy of Dr. Martin Luther King, Jr. than service. Thank you to @Philabundance for letting us stop by and for the work you do every day to end hunger. https://t.co/dy78IQ0vgf",4638,56923
2021-01-19 00:59:57,JoeBiden,"As the National Day of Service comes to a close, we’re celebrating the legacy of Dr. Martin Luther King, Jr. with an evening full of entertainers and inspiring speakers. Tune in for “United We Serve.” https://t.co/hqWmdbXDWb",3933,33081
2021-01-18 20:30:00,JoeBiden,"Dr. Martin Luther King, Jr.’s words remind us that darkness cannot drive out darkness and hate cannot drive out hate — only light and love can. As we seek to overcome this season of darkness in America, let us choose love and light and begin to heal — together. #MLKDay",29474,267832
2021-01-18 18:02:00,JoeBiden,"Our Administration will lead with science and scientists — with a CDC and NIH that are free from political influence, a Surgeon General who is independent and speaks directly to the people, and an FDA whose decisions are based on science and science alone.",18420,175038
2021-01-18 01:41:00,JoeBiden,"I know @harrisonjaime and the new DNC team are ready to strengthen our party’s infrastructure and elect Democrats across the country — but they need your help to do it.

If you’re able, chip in to support them by donating to the DNC today: https://t.co/GMCVuvPrYT https://t.co/bCBmAH8MCt",2936,25133
2021-01-17 22:01:00,JoeBiden,"Service is a fitting way to start to heal, unite, and rebuild this country we love.

I hope you’ll join us in honoring the legacy of Dr. Martin Luther King, Jr. by participating in the National Day of Service: https://t.co/H4pDdtXc3V https://t.co/ecHlPK7PAO",7462,56282
2021-01-17 18:50:00,JoeBiden,"I know masks have become a partisan issue — but it’s a patriotic act. Experts say wearing a mask from now until April will save more than 50,000 lives.",67976,660900
2021-01-17 14:51:00,JoeBiden,"Though pushed, tested, and threatened throughout the 2020 election, our democracy proved to be resilient, true, and strong. My Campaign Advisor Bob Bauer and General Counsel Dana Remus shared their thoughts on how the will of the people prevailed. https://t.co/glyZgv5AtZ",6080,55786
2021-01-17 02:42:00,JoeBiden,"Across the country, approximately 14 million Americans have fallen behind on rent and many may soon be at risk of eviction.

We need to act now. That’s why next week, I’ll extend nationwide restrictions on evictions and foreclosures. https://t.co/kUxpcgOzRe",6236,50201
2021-01-17 00:00:25,JoeBiden,"The first @BidenInaugural event is here. Tune in as we celebrate America, reflect and honor our history, and highlight the incredible diversity of the nation. https://t.co/6iIPivVt5N",5205,34696
2021-01-16 21:55:00,JoeBiden,"To get as many people vaccinated as quickly as possible, we need more clinics across the nation. That’s why my administration will harness the full resources of the federal government to establish thousands of community vaccination centers. https://t.co/c551gKJZwa",5945,51397
2021-01-16 18:47:53,JoeBiden,"Science will be at the forefront of my administration — and this group will ensure everything we do is grounded in science, facts, and the truth. Tune in as I introduce members of my science team. https://t.co/ZEhKL5k59t",8903,74734
2021-01-16 16:30:00,JoeBiden,Getting America vaccinated will be one of the most challenging operational efforts ever undertaken. But you have my word that we will manage the hell out of this operation. https://t.co/EtFTz9c3Lf,6530,62996
2021-01-16 01:40:00,JoeBiden,"We not only have an economic imperative to act now, we have a moral obligation. 
 
In this pandemic, in America, we cannot let people go hungry. We cannot let people get evicted. We cannot watch nurses and educators lose their jobs.

We must act.",15561,158676
2021-01-15 22:36:00,JoeBiden,"Science will always be at the forefront of my administration — and these world-renowned scientists will ensure everything we do is grounded in science, facts, and the truth. https://t.co/fEbgDMkTDZ",8550,66293
2021-01-15 22:03:38,JoeBiden,"RT @BidenInaugural: 5 days until we make history.

❤️ or 🔁 this tweet to get reminded when we go live for #Inauguration2021 — you won't wan…",15270,0
2021-01-15 19:02:00,JoeBiden,"My administration will move Heaven and Earth to:

- Allow more people to get vaccinated
- Create more places for them to get vaccinated
- Mobilize more medical teams to get shots in arms
- Increase vaccine supply and get it out the door as soon as possible",18893,200062
2021-01-15 13:50:00,JoeBiden,"To Pilar, and the countless other small business owners across the country, know that help is on the way. https://t.co/4mKPjN6rgx",4648,39896
2021-01-15 01:42:00,JoeBiden,"Direct cash payments.
Extended unemployment.
Rent relief. 
Food assistance. 
Aid to small businesses.
Keeping essential frontline workers on the job.

Those are the key elements of my American Rescue Plan.",44182,403076
2021-01-15 00:16:16,JoeBiden,We have no time to waste when it comes to getting this virus under control and building our economy back better. Tune in as I announce my American Rescue Plan. https://t.co/4YAg0nhJMn,8277,63126
2021-01-14 22:44:00,JoeBiden,"We need to tackle the public health and economic crises we’re facing head-on. That’s why today, I’m announcing my American Rescue Plan. Together we’ll change the course of the pandemic, build a bridge toward economic recovery, and invest in racial justice. https://t.co/UzGFZY7Jhp",4888,38727
2021-01-14 03:48:00,JoeBiden,"We’re in the teeth of this crisis, and we need to take immediate action to get the virus under control. That’s why tomorrow, I’ll be laying out my vaccination and economic rescue package to beat COVID-19 and build back better. https://t.co/YRzJ5nlkDm",8305,77567
2021-01-14 03:19:00,JoeBiden,"Today, in a bipartisan vote, the House voted to impeach and hold President Trump accountable. Now, the process continues to the Senate—and I hope they’ll deal with their Constitutional responsibilities on impeachment while also working on the other urgent business of this nation.",22748,275484
2021-01-13 15:20:00,JoeBiden,"Ambassador Samantha Power is a world-renowned voice of conscience and moral clarity—challenging and rallying the international community to stand up for the dignity and humanity of all people. As USAID Administrator, she'll be a powerful force for principled American engagement. https://t.co/jwseGEsb8c",4232,38502
2021-01-13 14:41:05,JoeBiden,"RT @Transition46: President-elect Biden has nominated Ambassador Samantha Power as USAID Administrator.

A leading voice for humane and pri…",3482,0
2021-01-12 20:27:25,JoeBiden,My number one priority is getting people vaccinated as quickly as we can to get our country back on track. https://t.co/JLY1DntIlR,7938,95672
2021-01-12 19:00:01,JoeBiden,"It’s long past time to raise the minimum wage, so hardworking people earn at least $15 an hour. 
 
I hope that Democratic control of the House and Senate will ensure prompt action to get it done.",26903,316890
2021-01-12 14:05:00,JoeBiden,"I urge every American to:

- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings

We can save countless lives if we step up together.",40573,433923
2021-01-12 01:15:00,JoeBiden,"Getting America vaccinated will be one of the greatest operational challenges we’ve ever faced, but my administration will spare no effort to get it done.

We’re going to ensure the vaccine is distributed quickly, equitably, and free of charge to every American.",14421,181757
2021-01-11 22:45:41,JoeBiden,"Folks, I just received the second dose of my COVID-19 vaccine — and just like the first dose, it was safe, quick, and painless. 

I urge everyone to get vaccinated once it’s your turn. Because only together can we save lives and beat this virus. https://t.co/w1m8gEh2iL",13520,186239
2021-01-11 20:45:00,JoeBiden,"The work of the next four years must be the restoration of democracy and the recovery of respect for the rule of law, and the renewal of a politics that’s about solving problems — not stoking the flames of hate and chaos.",27159,301604
2021-01-11 14:21:16,JoeBiden,"I’m asking Ambassador Bill Burns to lead the Central Intelligence Agency because he’s dealt with many of the thorniest global challenges we face. As a legendary career diplomat, he approached complex issues with honesty, integrity and skill. That’s exactly how he’ll lead the CIA. https://t.co/ypnuH016BV",5368,47904
2021-01-11 02:58:05,JoeBiden,RT @Schwarzenegger: My message to my fellow Americans and friends around the world following this week's attack on the Capitol. https://t.c…,336490,0
2021-01-11 00:45:00,JoeBiden,"$600 is simply not enough when you have to choose between paying rent or putting food on the table.
 
We need $2,000 stimulus checks.",115136,1020356
2021-01-10 19:30:00,JoeBiden,"I am proud that we have finished naming the members of our Cabinet.
 
It’s a Cabinet that looks like America and taps into the full range of talents we have in our nation. https://t.co/DTX53k7sUx",10602,108134
2021-01-10 16:05:00,JoeBiden,"In 10 days, we move forward and rebuild — together.",72099,1054285
2021-01-10 00:30:00,JoeBiden,The bottom line is we need to provide immediate relief for working families and businesses. Now. https://t.co/syaHTaX3O4,6645,68013
2021-01-09 20:30:00,JoeBiden,"Our president is not above the law. 

Justice serves the people — it doesn’t protect the powerful.",89110,903213
2021-01-09 16:45:00,JoeBiden,"From the most inequitable economic and jobs crisis in modern history, my jobs team will help us build back better with an economy that works for all Americans. Let’s get to work. https://t.co/hx7cyOHF87",6486,83521
2021-01-09 00:40:00,JoeBiden,My administration will get right to work distributing emergency aid swiftly and equitably. Our focus will be on the small businesses on Main Street — not those that are wealthy and well-connected. https://t.co/FlD8voUpcP,6544,67931
2021-01-08 22:06:00,JoeBiden,".@GabbyGiffords — Your perseverance and immeasurable courage continue to inspire me and millions of others. I pledge to continue to work with you — and with survivors, families, and advocates across the country — to defeat the NRA and end our epidemic of gun violence. https://t.co/zN5J5YjXUM",4657,50575
2021-01-08 21:02:00,JoeBiden,"Ten years ago today, in Tucson, Arizona, six innocent lives were taken away by a senseless and brutal act of violence. Jill and I remember those we lost and everyone whose lives were irreversibly changed that day — including my friend Congresswoman @GabbyGiffords.",10306,138959
